,Date,Open,High,Low,Close,Adj Close,Volume,prediction,trend,predicted_trend,trend_pred_vs_actual
0,2017-01-03,75.30999755859375,76.98999786376953,74.62999725341797,75.66000366210938,75.66000366210938,1101800,0.0,0.0,0.0,0.0
1,2017-01-04,76.08999633789062,78.9800033569336,75.88999938964844,78.83000183105469,78.83000183105469,2015300,0.0,0.0,0.0,0.0
2,2017-01-05,78.70999908447266,79.66999816894531,78.33999633789062,79.12999725341797,79.12999725341797,1564000,0.0,0.0,0.0,0.0
3,2017-01-06,79.23999786376953,82.38999938964844,78.9000015258789,82.0999984741211,82.0999984741211,1686600,0.0,0.0,0.0,0.0
4,2017-01-09,81.80000305175781,82.56999969482422,81.30000305175781,82.0,82.0,1339200,0.0,0.0,0.0,0.0
5,2017-01-10,82.25,82.43000030517578,81.13999938964844,81.66999816894531,81.66999816894531,1268800,0.0,0.0,0.0,0.0
6,2017-01-11,81.26000213623047,84.9000015258789,81.26000213623047,83.9000015258789,83.9000015258789,2084700,0.0,0.0,0.0,0.0
7,2017-01-12,83.0199966430664,83.76000213623047,80.91000366210938,83.45999908447266,83.45999908447266,1398000,0.0,0.0,0.0,0.0
8,2017-01-13,83.81999969482422,84.0,82.62999725341797,83.52999877929688,83.52999877929688,745800,0.0,0.0,0.0,0.0
9,2017-01-17,83.08000183105469,83.25,81.29000091552734,81.41000366210938,81.41000366210938,879900,0.0,0.0,0.0,0.0
10,2017-01-18,83.01000213623047,84.3499984741211,82.69000244140625,82.8499984741211,82.8499984741211,1466100,0.0,0.0,0.0,0.0
11,2017-01-19,82.95999908447266,83.5999984741211,82.38999938964844,82.69999694824219,82.69999694824219,1302100,0.0,0.0,0.0,0.0
12,2017-01-20,83.12000274658203,84.2699966430664,83.11000061035156,83.4000015258789,83.4000015258789,1251900,0.0,0.0,0.0,0.0
13,2017-01-23,83.83999633789062,83.91000366210938,82.26000213623047,83.25,83.25,988800,0.0,0.0,0.0,0.0
14,2017-01-24,83.86000061035156,84.58999633789062,82.13999938964844,83.97000122070312,83.97000122070312,1487800,0.0,0.0,0.0,0.0
15,2017-01-25,84.91000366210938,86.95999908447266,84.48999786376953,86.36000061035156,86.36000061035156,2686400,0.0,0.0,0.0,0.0
16,2017-01-26,92.01000213623048,92.9800033569336,89.41000366210938,89.4800033569336,89.4800033569336,4369400,0.0,0.0,0.0,0.0
17,2017-01-27,89.01000213623047,90.5,88.70999908447266,90.08999633789062,90.08999633789062,1980900,0.0,0.0,0.0,0.0
18,2017-01-30,89.5999984741211,90.33000183105469,88.01000213623047,90.12000274658205,90.12000274658205,1585700,0.0,0.0,0.0,0.0
19,2017-01-31,90.0999984741211,90.66999816894531,88.94999694824219,90.62000274658205,90.62000274658205,1326900,0.0,0.0,0.0,0.0
20,2017-02-01,91.16999816894531,91.16999816894531,89.38999938964844,89.69999694824219,89.69999694824219,2884200,0.0,0.0,0.0,0.0
21,2017-02-02,89.25,89.83999633789062,88.2300033569336,88.86000061035156,88.86000061035156,2125400,0.0,0.0,0.0,0.0
